날짜,캠페인명,플랫폼,광고형식,소재유형,색감,해시태그수,텍스트길이,동영상길이(초),노출수,클릭수,CTR(%),좋아요,공유,광고비(원),전환수,소재평점,A/B그룹
2025-03-20,캠페인_F,Naver,동영상,정보제공형,어두움,6,126,32,212867,7456,3.5,14376,573,3432585,138,5.1,A
2025-03-21,캠페인_B,Instagram,이미지,정보제공형,파스텔,15,284,0,29420,1327,4.51,2040,148,2913279,89,2.9,A
2025-03-21,캠페인_I,TikTok,동영상,긴급성강조형,비비드,10,98,27,156595,2812,1.8,9522,713,3390981,205,6.7,C
2025-03-21,캠페인_E,YouTube,스토리,혜택강조형,밝음,0,150,0,7869,268,3.41,286,12,329572,20,8.1,B
2025-03-21,캠페인_N,YouTube,스토리,유머형,어두움,1,53,0,53743,3634,6.76,977,30,3007188,117,7.7,C
2025-03-22,캠페인_P,YouTube,이미지,감성소구형,밝음,17,223,0,11198,172,1.54,176,14,2263361,9,2.4,C
2025-03-23,캠페인_L,YouTube,스토리,감성소구형,모노톤,16,269,0,202828,12645,6.23,5192,297,1339686,557,10.0,B
2025-03-23,캠페인_D,TikTok,이미지,유머형,어두움,14,36,0,173377,9371,5.4,7828,405,2575925,632,3.4,B
2025-03-23,캠페인_T,Facebook,카드뉴스,긴급성강조형,모노톤,9,116,0,54524,1684,3.09,393,37,747795,58,6.9,A
2025-03-23,캠페인_D,TikTok,카드뉴스,혜택강조형,어두움,0,290,0,19620,748,3.81,1090,119,2560354,33,5.7,A
2025-03-23,캠페인_D,Instagram,이미지,정보제공형,비비드,5,202,0,69716,2048,2.94,931,37,438581,48,5.9,A
2025-03-24,캠페인_E,Facebook,카드뉴스,긴급성강조형,밝음,4,124,0,108713,718,0.66,7008,145,587666,67,7.0,A
2025-03-24,캠페인_H,KakaoTalk,스토리,유머형,비비드,9,39,0,39566,1519,3.84,474,60,2364533,146,1.7,B
2025-03-24,캠페인_C,Instagram,릴스,정보제공형,비비드,16,50,76,205923,14278,6.93,14037,1683,943087,1515,7.7,B
2025-03-25,캠페인_Q,Naver,카드뉴스,유머형,어두움,10,62,0,220059,10476,4.76,2622,200,1299315,735,8.9,A
2025-03-25,캠페인_B,Facebook,카드뉴스,혜택강조형,모노톤,10,93,0,99027,4622,4.67,5955,694,866227,489,5.0,B
2025-03-25,캠페인_H,Facebook,카드뉴스,혜택강조형,어두움,18,26,0,55032,439,0.8,1577,139,2556601,39,5.0,B
2025-03-26,캠페인_J,YouTube,동영상,유머형,어두움,3,99,80,63737,903,1.42,625,14,3639727,63,1.6,C
2025-03-26,캠페인_E,Naver,이미지,혜택강조형,모노톤,14,124,0,54164,876,1.62,2767,233,674626,54,7.1,B
2025-03-26,캠페인_H,YouTube,동영상,정보제공형,어두움,19,291,22,233772,15355,6.57,7488,652,609840,1010,9.2,B
2025-03-26,캠페인_G,Facebook,동영상,정보제공형,밝음,10,25,75,43406,830,1.91,2483,166,1530852,71,6.5,B
2025-03-27,캠페인_C,KakaoTalk,이미지,유머형,모노톤,19,47,0,34947,1080,3.09,1843,167,2928711,116,4.2,A
2025-03-27,캠페인_N,KakaoTalk,릴스,정보제공형,파스텔,6,51,43,61745,1500,2.43,4253,133,1491065,89,4.4,B
2025-03-27,캠페인_B,TikTok,동영상,긴급성강조형,어두움,6,53,43,11392,398,3.49,75,8,2103841,38,2.8,B
2025-03-28,캠페인_E,YouTube,동영상,혜택강조형,밝음,15,121,14,23106,849,3.67,377,18,1985870,87,2.3,A
2025-03-28,캠페인_R,Facebook,동영상,유머형,어두움,13,51,36,215701,5966,2.77,8478,677,2853062,259,1.2,B
2025-03-28,캠페인_S,Naver,배너,긴급성강조형,비비드,11,187,0,45954,3350,7.29,460,50,2059335,340,7.5,C
2025-03-29,캠페인_G,TikTok,이미지,혜택강조형,밝음,5,134,0,228556,17654,7.72,7317,349,1811030,626,2.1,A
2025-03-29,캠페인_L,Facebook,스토리,혜택강조형,밝음,1,251,0,180897,9246,5.11,4864,111,2780151,182,2.5,B
2025-03-30,캠페인_N,Naver,스토리,감성소구형,모노톤,8,276,0,121154,4833,3.99,918,61,1821561,244,2.1,B
2025-03-30,캠페인_B,Facebook,스토리,유머형,밝음,0,55,0,132464,5686,4.29,1916,83,757160,397,7.8,A
2025-03-30,캠페인_O,YouTube,카드뉴스,혜택강조형,모노톤,10,272,0,38564,1029,2.67,563,23,3897645,113,7.4,C
2025-03-30,캠페인_C,Naver,카드뉴스,긴급성강조형,어두움,18,16,0,167681,6360,3.79,8999,510,3111997,429,4.4,C
2025-03-31,캠페인_A,TikTok,카드뉴스,감성소구형,모노톤,16,184,0,196173,12642,6.44,1432,92,661570,543,9.9,C
2025-03-31,캠페인_E,KakaoTalk,카드뉴스,감성소구형,어두움,18,176,0,38832,592,1.52,696,74,368114,55,8.1,A
2025-03-31,캠페인_L,Naver,스토리,긴급성강조형,비비드,1,135,0,93040,1803,1.94,5393,214,2982958,164,1.9,A
2025-03-31,캠페인_K,Facebook,카드뉴스,혜택강조형,어두움,11,280,0,222126,11298,5.09,10596,585,2239706,1103,6.9,B
2025-04-01,캠페인_B,Naver,동영상,감성소구형,어두움,13,67,86,17465,466,2.67,304,36,1627627,5,5.6,A
2025-04-01,캠페인_B,KakaoTalk,릴스,혜택강조형,어두움,11,185,15,96916,7547,7.79,4353,256,1879049,155,1.2,C
2025-04-01,캠페인_N,TikTok,카드뉴스,긴급성강조형,모노톤,1,182,0,132630,7340,5.53,2165,163,1803489,87,5.6,C
2025-04-02,캠페인_H,Instagram,이미지,유머형,모노톤,8,222,0,163972,10634,6.49,10942,936,1028108,171,7.3,B
2025-04-02,캠페인_C,Facebook,이미지,긴급성강조형,어두움,10,59,0,119730,4788,4.0,5784,124,481911,499,2.8,A
2025-04-02,캠페인_N,YouTube,배너,유머형,비비드,19,143,0,235846,4138,1.75,11004,261,2741891,189,7.7,C
2025-04-03,캠페인_F,Naver,카드뉴스,혜택강조형,비비드,6,133,0,127790,8169,6.39,5332,139,3649968,259,6.5,C
2025-04-03,캠페인_M,Instagram,동영상,정보제공형,어두움,5,184,69,199839,4763,2.38,3628,450,3101672,282,6.8,B
2025-04-04,캠페인_J,KakaoTalk,스토리,혜택강조형,어두움,10,67,0,92792,4782,5.15,1897,246,1494998,350,9.4,C
2025-04-04,캠페인_K,TikTok,동영상,감성소구형,파스텔,11,194,39,226143,1652,0.73,11620,1284,3651534,114,8.2,B
2025-04-04,캠페인_T,KakaoTalk,카드뉴스,정보제공형,어두움,6,34,0,34035,1110,3.26,1533,121,1899225,102,1.4,C
2025-04-05,캠페인_D,Facebook,릴스,긴급성강조형,밝음,13,246,69,5678,421,7.41,330,14,3545792,32,6.5,A
2025-04-05,캠페인_L,TikTok,이미지,정보제공형,비비드,15,28,0,163234,954,0.58,6495,301,1978646,91,7.8,A
2025-04-05,캠페인_K,Naver,카드뉴스,유머형,파스텔,11,185,0,22541,1374,6.1,1574,108,1674521,128,3.3,B
2025-04-06,캠페인_L,Naver,스토리,혜택강조형,모노톤,7,85,0,47076,3197,6.79,2925,124,1189348,287,2.6,B
2025-04-07,캠페인_F,TikTok,카드뉴스,감성소구형,모노톤,16,33,0,218570,4822,2.21,4486,473,1430629,401,9.0,A
2025-04-07,캠페인_Q,KakaoTalk,스토리,유머형,파스텔,4,14,0,201475,15133,7.51,10781,1356,1991490,1375,8.4,B
2025-04-07,캠페인_F,Naver,릴스,정보제공형,모노톤,3,273,32,135433,10120,7.47,3228,353,3753585,231,6.9,A
2025-04-07,캠페인_I,Naver,동영상,혜택강조형,밝음,14,27,7,249416,4034,1.62,6775,273,3216559,425,7.0,B
2025-04-07,캠페인_P,Naver,릴스,감성소구형,어두움,1,101,56,174192,6548,3.76,9155,707,1875117,620,4.2,C
2025-04-07,캠페인_I,KakaoTalk,이미지,혜택강조형,어두움,12,103,0,231332,14100,6.1,6582,421,2198901,1373,3.2,C
2025-04-08,캠페인_T,Naver,배너,유머형,파스텔,7,290,0,178096,10818,6.07,9920,557,3106105,524,9.9,C
2025-04-08,캠페인_P,TikTok,이미지,유머형,모노톤,15,149,0,185792,2146,1.16,7430,538,3341777,77,7.3,A
2025-04-08,캠페인_O,Naver,배너,긴급성강조형,비비드,18,51,0,175002,4546,2.6,5916,481,1656581,87,2.1,B
2025-04-09,캠페인_O,KakaoTalk,배너,긴급성강조형,비비드,0,186,0,2579,119,4.61,37,2,3366151,4,3.0,B
2025-04-09,캠페인_Q,TikTok,스토리,유머형,밝음,5,276,0,123876,4906,3.96,1539,149,1757105,235,5.7,C
2025-04-09,캠페인_G,Naver,스토리,유머형,어두움,1,102,0,223964,16999,7.59,5918,427,1827648,1308,6.1,C
2025-04-10,캠페인_D,Instagram,동영상,감성소구형,밝음,7,275,34,129777,1210,0.93,4964,154,1790092,69,8.3,B
2025-04-10,캠페인_H,Naver,배너,정보제공형,모노톤,11,59,0,202884,14142,6.97,2020,138,415715,1577,1.6,B
2025-04-10,캠페인_O,KakaoTalk,스토리,긴급성강조형,어두움,18,150,0,215153,1944,0.9,12657,1264,2900886,98,1.4,C
2025-04-10,캠페인_G,TikTok,배너,혜택강조형,어두움,17,13,0,64812,939,1.45,2258,149,3659635,91,7.0,B
2025-04-10,캠페인_I,YouTube,배너,정보제공형,어두움,14,75,0,52905,1806,3.41,1741,89,3805368,18,9.4,C
2025-04-11,캠페인_J,YouTube,동영상,감성소구형,어두움,6,123,6,53286,722,1.35,1830,177,906283,82,5.8,B
2025-04-11,캠페인_T,Instagram,스토리,정보제공형,파스텔,3,99,0,58450,2843,4.86,2495,201,2085311,38,3.5,B
2025-04-11,캠페인_G,Facebook,배너,긴급성강조형,모노톤,18,171,0,161036,6359,3.95,8251,902,1545364,115,2.2,A
2025-04-12,캠페인_D,Facebook,이미지,정보제공형,파스텔,14,63,0,9100,296,3.25,575,49,2233695,20,1.5,C
2025-04-12,캠페인_P,YouTube,동영상,정보제공형,모노톤,0,20,53,58361,3087,5.29,1949,213,706205,212,5.1,B
2025-04-12,캠페인_B,Facebook,릴스,긴급성강조형,모노톤,9,42,66,228051,14391,6.31,6763,620,3329915,970,9.7,B
2025-04-12,캠페인_F,Instagram,배너,혜택강조형,어두움,4,278,0,73807,2072,2.81,2679,237,33732,97,3.5,A
2025-04-13,캠페인_N,KakaoTalk,이미지,유머형,어두움,4,126,0,2360,172,7.29,43,4,2629870,7,1.4,A
2025-04-13,캠페인_I,Instagram,배너,혜택강조형,어두움,7,264,0,185330,13373,7.22,8908,570,1895637,1549,2.3,C
2025-04-14,캠페인_A,KakaoTalk,동영상,감성소구형,파스텔,9,133,26,129762,6869,5.29,2972,292,838351,594,1.4,C
2025-04-14,캠페인_O,KakaoTalk,릴스,감성소구형,밝음,6,245,15,174319,12117,6.95,3677,293,3286362,845,4.8,B
2025-04-14,캠페인_E,Instagram,동영상,긴급성강조형,모노톤,19,147,88,27194,1525,5.61,250,9,3873338,147,2.3,C
2025-04-16,캠페인_N,KakaoTalk,릴스,혜택강조형,모노톤,5,99,36,35435,2279,6.43,776,100,1593423,127,5.4,C
2025-04-16,캠페인_F,Facebook,카드뉴스,혜택강조형,파스텔,1,129,0,82303,5869,7.13,2388,250,3030217,580,7.4,B
2025-04-16,캠페인_Q,Facebook,배너,감성소구형,밝음,6,34,0,12678,1009,7.96,515,54,2668058,111,10.0,A
2025-04-16,캠페인_J,Naver,스토리,긴급성강조형,밝음,4,87,0,157145,8824,5.62,3838,470,2782780,923,5.8,A
2025-04-17,캠페인_H,YouTube,동영상,감성소구형,밝음,8,170,59,9458,749,7.92,640,63,1924455,33,3.1,C
2025-04-17,캠페인_P,Naver,릴스,긴급성강조형,모노톤,0,76,53,155949,8887,5.7,4758,486,2332676,919,5.7,A
2025-04-17,캠페인_K,Facebook,카드뉴스,긴급성강조형,비비드,14,20,0,61572,1942,3.15,2857,185,1818734,64,7.1,C
2025-04-18,캠페인_H,Naver,동영상,감성소구형,모노톤,16,70,53,60222,3686,6.12,2632,237,835528,336,5.4,B
2025-04-18,캠페인_M,Naver,스토리,혜택강조형,모노톤,19,106,0,67066,2560,3.82,1670,212,1969443,60,4.8,A
2025-04-18,캠페인_R,YouTube,카드뉴스,유머형,비비드,19,253,0,142890,7946,5.56,2028,113,1328534,593,1.2,B
2025-04-18,캠페인_P,TikTok,이미지,정보제공형,어두움,0,18,0,245220,6425,2.62,13340,1214,3068127,307,3.9,A
2025-04-18,캠페인_J,Facebook,동영상,긴급성강조형,비비드,14,265,7,182953,3807,2.08,6270,403,3249980,193,8.4,A
2025-04-18,캠페인_N,YouTube,스토리,감성소구형,비비드,7,124,0,90233,6726,7.45,5260,446,3814506,142,1.0,A
2025-04-19,캠페인_J,KakaoTalk,카드뉴스,감성소구형,밝음,16,242,0,36129,2580,7.14,1237,95,164557,77,6.2,C
2025-04-19,캠페인_B,YouTube,이미지,혜택강조형,어두움,13,229,0,35761,2220,6.21,1434,73,457274,256,3.5,A
2025-04-19,캠페인_H,KakaoTalk,동영상,정보제공형,파스텔,15,74,64,132749,8004,6.03,6714,817,1754173,559,6.4,B
2025-04-20,캠페인_I,YouTube,동영상,혜택강조형,어두움,14,77,13,52930,1865,3.52,1007,27,3361570,19,3.9,B
2025-04-21,캠페인_G,KakaoTalk,카드뉴스,혜택강조형,비비드,2,75,0,15594,160,1.03,394,43,2832019,3,7.7,B
2025-04-21,캠페인_H,Instagram,이미지,혜택강조형,파스텔,8,158,0,164813,3214,1.95,4034,381,2133049,37,3.1,B
2025-04-22,캠페인_D,KakaoTalk,이미지,감성소구형,비비드,19,45,0,140513,5994,4.27,7370,410,3799057,714,5.7,C
2025-04-22,캠페인_E,TikTok,동영상,유머형,파스텔,9,258,72,151951,6921,4.55,7085,419,1747174,647,4.0,A
2025-04-22,캠페인_M,YouTube,스토리,유머형,모노톤,17,73,0,224753,15766,7.01,9777,824,3461351,669,4.7,B
2025-04-22,캠페인_R,Instagram,릴스,혜택강조형,밝음,4,60,8,180442,11654,6.46,5834,288,2058160,745,7.0,B
2025-04-23,캠페인_L,KakaoTalk,카드뉴스,혜택강조형,비비드,10,156,0,156495,11627,7.43,4600,312,1340808,387,7.5,C
2025-04-24,캠페인_R,KakaoTalk,릴스,감성소구형,비비드,14,220,24,24137,1666,6.9,1205,68,1524880,110,4.7,A
2025-04-24,캠페인_J,Facebook,배너,긴급성강조형,비비드,10,205,0,140942,10099,7.17,6908,167,2815286,641,6.5,C
2025-04-24,캠페인_P,Facebook,카드뉴스,정보제공형,밝음,6,157,0,164454,8650,5.26,8180,705,111881,610,5.7,B
2025-04-26,캠페인_E,Facebook,릴스,유머형,비비드,1,46,73,247452,14679,5.93,10881,1368,3191246,1211,3.9,C
2025-04-26,캠페인_O,Instagram,스토리,혜택강조형,밝음,19,225,0,8299,242,2.92,313,6,1322160,8,2.3,C
2025-04-26,캠페인_M,Naver,동영상,정보제공형,모노톤,17,119,34,173503,4390,2.53,7904,249,1593366,308,7.6,B
2025-04-26,캠페인_K,Naver,이미지,긴급성강조형,모노톤,7,188,0,131472,3233,2.46,9161,339,414602,250,5.5,C
2025-04-27,캠페인_B,Instagram,이미지,정보제공형,파스텔,10,43,0,58437,1545,2.64,1391,70,744579,72,7.8,A
2025-04-27,캠페인_E,YouTube,릴스,정보제공형,비비드,12,274,78,117141,2460,2.1,2693,154,3565292,265,4.2,C
2025-04-27,캠페인_L,Facebook,동영상,혜택강조형,어두움,0,298,59,154685,10907,7.05,7644,953,2591871,1110,3.0,C
2025-04-27,캠페인_O,Naver,동영상,혜택강조형,파스텔,8,27,31,157749,3582,2.27,10738,425,3364606,304,3.0,C
2025-04-28,캠페인_O,Facebook,카드뉴스,유머형,모노톤,13,299,0,85217,5759,6.76,951,31,1523259,658,5.3,B
2025-04-28,캠페인_S,Instagram,스토리,유머형,비비드,6,75,0,173354,6128,3.53,5958,695,1723661,549,3.2,B
2025-04-28,캠페인_F,Naver,스토리,혜택강조형,모노톤,8,30,0,214320,5229,2.44,5322,412,2016627,320,8.7,B
2025-04-28,캠페인_M,Naver,릴스,긴급성강조형,어두움,9,232,30,167114,7523,4.5,7993,475,2240421,898,9.8,B
2025-04-29,캠페인_P,Facebook,배너,유머형,모노톤,17,13,0,22136,912,4.12,1545,147,2293082,51,6.3,C
2025-04-30,캠페인_O,Facebook,스토리,긴급성강조형,비비드,12,238,0,150443,4623,3.07,8648,181,2088261,466,2.5,B
2025-04-30,캠페인_J,Instagram,이미지,정보제공형,모노톤,3,141,0,85359,2663,3.12,4392,552,1357199,133,1.6,A
2025-04-30,캠페인_F,Facebook,배너,긴급성강조형,비비드,13,102,0,10704,89,0.83,65,3,2300905,3,6.7,A
2025-04-30,캠페인_M,YouTube,카드뉴스,정보제공형,모노톤,17,275,0,75917,3401,4.48,2118,238,3126534,272,4.6,B
2025-05-01,캠페인_H,Naver,스토리,긴급성강조형,밝음,14,289,0,163255,1242,0.76,8110,627,1533470,16,6.3,B
2025-05-02,캠페인_B,Facebook,릴스,유머형,밝음,18,10,74,31321,1861,5.94,246,8,2664795,85,2.8,A
2025-05-02,캠페인_F,TikTok,동영상,정보제공형,모노톤,2,228,30,197756,13002,6.57,8011,1003,2520866,1178,3.0,A
2025-05-02,캠페인_T,Naver,동영상,긴급성강조형,어두움,0,162,38,233359,5686,2.44,3882,413,2565464,224,5.5,C
2025-05-02,캠페인_N,Instagram,스토리,유머형,어두움,5,270,0,45994,2653,5.77,246,18,528655,92,7.7,B
2025-05-04,캠페인_E,YouTube,이미지,유머형,모노톤,7,182,0,11206,829,7.4,336,8,2901631,42,3.4,A
2025-05-04,캠페인_A,Facebook,스토리,감성소구형,모노톤,4,127,0,145823,912,0.63,3438,332,1821919,87,1.3,C
2025-05-04,캠페인_K,KakaoTalk,이미지,긴급성강조형,어두움,17,120,0,89213,6005,6.73,2758,68,1665393,339,9.5,C
2025-05-04,캠페인_F,Facebook,이미지,정보제공형,비비드,0,35,0,173061,5242,3.03,2059,90,380499,489,2.7,A
2025-05-04,캠페인_G,YouTube,동영상,유머형,밝음,17,213,73,105983,6855,6.47,2295,154,108724,242,9.5,A
2025-05-05,캠페인_A,Instagram,스토리,정보제공형,모노톤,8,257,0,226373,13659,6.03,10639,276,994675,230,7.7,C
2025-05-05,캠페인_N,Instagram,스토리,유머형,파스텔,5,229,0,248412,19333,7.78,14614,1749,1129779,1070,4.5,A
2025-05-05,캠페인_T,TikTok,이미지,혜택강조형,모노톤,14,292,0,129654,2073,1.6,6459,619,120508,234,2.0,B
2025-05-05,캠페인_L,Facebook,카드뉴스,유머형,파스텔,15,219,0,136220,10622,7.8,2037,117,752203,286,5.0,C
2025-05-05,캠페인_P,TikTok,스토리,긴급성강조형,밝음,2,252,0,198648,10711,5.39,10723,1008,2020348,484,3.6,B
2025-05-06,캠페인_L,YouTube,스토리,정보제공형,밝음,17,106,0,105417,4226,4.01,1277,26,597609,443,5.5,B
2025-05-06,캠페인_G,TikTok,이미지,정보제공형,밝음,4,26,0,113921,6972,6.12,5243,183,2358754,642,6.2,C
2025-05-06,캠페인_G,Instagram,릴스,혜택강조형,파스텔,9,177,36,218847,3859,1.76,4896,156,96589,249,3.6,C
2025-05-07,캠페인_E,TikTok,동영상,감성소구형,어두움,9,236,76,58130,3184,5.48,1114,81,2366375,203,9.3,B
2025-05-07,캠페인_O,Naver,릴스,긴급성강조형,파스텔,2,262,48,174605,13711,7.85,2571,212,1053369,669,6.8,B
2025-05-08,캠페인_S,Naver,스토리,유머형,비비드,5,286,0,245414,17875,7.28,13548,1655,3301275,1100,4.6,B
2025-05-08,캠페인_N,Naver,이미지,유머형,모노톤,10,56,0,152538,6602,4.33,2054,160,1759956,350,1.9,A
2025-05-09,캠페인_E,KakaoTalk,배너,유머형,파스텔,10,239,0,7969,67,0.84,536,68,36147,7,1.8,B
2025-05-10,캠페인_N,Facebook,동영상,긴급성강조형,비비드,11,97,11,17434,1342,7.7,509,46,2513821,154,7.9,B
2025-05-11,캠페인_O,KakaoTalk,릴스,감성소구형,모노톤,0,298,34,50461,3362,6.66,3290,190,795025,280,2.5,A
2025-05-11,캠페인_T,TikTok,배너,정보제공형,모노톤,19,134,0,199665,6911,3.46,6747,182,985894,203,7.5,A
2025-05-11,캠페인_L,Naver,스토리,감성소구형,파스텔,14,116,0,53298,506,0.95,2184,92,3657304,36,8.6,B
2025-05-12,캠페인_T,TikTok,이미지,유머형,파스텔,1,104,0,115353,845,0.73,5758,504,3541028,75,2.0,B
2025-05-12,캠페인_J,Instagram,스토리,유머형,비비드,11,85,0,44623,2593,5.81,942,48,897547,189,8.2,C
2025-05-12,캠페인_C,YouTube,이미지,정보제공형,파스텔,12,98,0,137008,4166,3.04,1060,122,1894641,390,2.4,B
2025-05-12,캠페인_Q,Facebook,동영상,유머형,모노톤,18,242,16,53355,2568,4.81,2151,149,304027,122,4.3,B
2025-05-12,캠페인_F,YouTube,배너,혜택강조형,파스텔,1,267,0,42631,2241,5.26,816,33,3952533,54,6.0,C
2025-05-12,캠페인_M,TikTok,이미지,긴급성강조형,파스텔,1,186,0,62520,1113,1.78,3258,108,1330237,30,5.5,A
2025-05-13,캠페인_G,Instagram,릴스,감성소구형,밝음,7,152,53,162486,7518,4.63,10205,571,3350495,857,8.0,A
2025-05-13,캠페인_B,Instagram,동영상,감성소구형,밝음,11,124,16,195069,7339,3.76,3102,121,919132,207,7.9,C
2025-05-13,캠페인_Q,Naver,릴스,유머형,모노톤,6,156,54,119387,5941,4.98,6310,503,2881537,363,7.9,A
2025-05-14,캠페인_L,Facebook,릴스,유머형,모노톤,3,75,67,121802,692,0.57,5521,649,341213,42,3.3,C
2025-05-14,캠페인_J,Facebook,이미지,감성소구형,모노톤,14,83,0,127069,2345,1.85,2694,191,2245084,228,1.2,A
2025-05-15,캠페인_F,Instagram,배너,정보제공형,비비드,15,23,0,189182,14362,7.59,1027,78,477508,1219,1.6,B
2025-05-15,캠페인_F,YouTube,이미지,유머형,파스텔,9,13,0,215147,4823,2.24,10737,258,2877604,358,4.4,B
2025-05-15,캠페인_G,Naver,릴스,감성소구형,어두움,4,117,58,197073,4637,2.35,1388,58,3442584,216,7.7,A
2025-05-15,캠페인_P,YouTube,이미지,감성소구형,어두움,16,293,0,248067,15048,6.07,10270,1253,1051229,435,6.1,C
2025-05-17,캠페인_H,TikTok,이미지,정보제공형,밝음,0,180,0,31623,1819,5.75,1080,139,363210,118,1.5,A
2025-05-17,캠페인_T,YouTube,이미지,혜택강조형,밝음,0,201,0,215284,13607,6.32,11363,1035,1867333,1267,2.1,C
2025-05-18,캠페인_B,YouTube,동영상,혜택강조형,모노톤,11,61,22,51023,989,1.94,1588,114,1394753,47,5.5,C
2025-05-18,캠페인_S,Naver,배너,긴급성강조형,어두움,12,126,0,224407,8908,3.97,8974,550,642693,161,6.9,B
2025-05-19,캠페인_H,Instagram,동영상,유머형,모노톤,18,39,14,67155,2815,4.19,1184,96,2399654,229,7.4,A
2025-05-20,캠페인_N,Naver,동영상,혜택강조형,어두움,18,138,29,29683,2080,7.01,1250,50,1817256,243,6.4,C
2025-05-20,캠페인_E,Naver,스토리,정보제공형,비비드,16,60,0,119288,4913,4.12,7162,204,453009,149,9.3,C
2025-05-20,캠페인_R,TikTok,카드뉴스,긴급성강조형,모노톤,17,116,0,187002,12796,6.84,7107,493,1118966,1304,8.0,A
2025-05-20,캠페인_I,TikTok,릴스,혜택강조형,어두움,3,102,33,85228,6684,7.84,1297,157,1085349,589,5.6,B
2025-05-21,캠페인_G,Facebook,카드뉴스,긴급성강조형,밝음,18,36,0,6462,270,4.18,134,17,170580,4,1.5,B
2025-05-21,캠페인_I,Naver,동영상,감성소구형,파스텔,5,299,50,22326,521,2.33,278,16,944044,61,7.1,C
2025-05-21,캠페인_P,Naver,배너,정보제공형,비비드,7,215,0,232728,7743,3.33,7681,291,376723,141,9.7,C
