날짜,플랫폼,캠페인명,연령대,성별,지역,관심사,기기,신규여부,노출수,클릭수,전환수,광고비(원),체류시간(초),페이지뷰,이탈률(%)
2024-11-08,Naver,캠페인_C,18-24,여성,광주,반려동물,모바일,재방문,42858,277,12,991885,270,331,21.8
2024-11-08,YouTube,캠페인_F,45-54,여성,대구,게임,태블릿,재방문,35194,782,27,720301,168,2401,71.7
2024-11-09,TikTok,캠페인_M,35-44,여성,제주,여행,모바일,재방문,15297,200,22,61358,122,812,78.8
2024-11-09,Instagram,캠페인_N,18-24,여성,경기,자동차,모바일,재방문,4208,177,15,982644,247,674,40.7
2024-11-09,Instagram,캠페인_D,45-54,남성,서울,뷰티,PC,재방문,43591,419,48,243471,28,1540,26.8
2024-11-10,YouTube,캠페인_M,55+,여성,대구,여행,모바일,재방문,36699,1302,70,156456,72,2353,27.4
2024-11-10,Facebook,캠페인_O,45-54,여성,대전,게임,태블릿,신규,2007,30,2,446027,142,74,45.0
2024-11-11,TikTok,캠페인_H,18-24,남성,광주,재테크,모바일,재방문,41959,1458,118,497026,157,6327,49.8
2024-11-11,Naver,캠페인_C,18-24,남성,광주,음식,PC,신규,45304,1872,76,125246,234,7476,56.1
2024-11-11,Facebook,캠페인_S,18-24,여성,서울,게임,모바일,재방문,42852,2110,30,662311,194,3491,74.4
2024-11-11,Naver,캠페인_J,45-54,남성,인천,게임,모바일,재방문,27245,1553,126,433272,264,5486,23.4
2024-11-12,Instagram,캠페인_J,25-34,남성,대전,운동/헬스,모바일,신규,28398,317,12,409127,203,1077,53.0
2024-11-12,Facebook,캠페인_E,35-44,남성,대구,육아,PC,신규,22134,1065,61,755722,91,2833,27.1
2024-11-12,Instagram,캠페인_S,25-34,남성,부산,자동차,모바일,신규,37104,205,8,732613,231,756,74.2
2024-11-12,KakaoTalk,캠페인_D,45-54,남성,대전,자동차,PC,신규,46962,1084,50,87761,20,2050,76.3
2024-11-13,KakaoTalk,캠페인_J,25-34,여성,제주,패션,PC,재방문,39654,1191,98,659646,7,2655,65.1
2024-11-13,Naver,캠페인_J,18-24,여성,대전,운동/헬스,모바일,재방문,32542,1626,132,992665,201,5078,65.7
2024-11-13,YouTube,캠페인_N,25-34,남성,대전,여행,모바일,재방문,21747,1032,102,973343,218,2357,57.4
2024-11-14,Instagram,캠페인_M,55+,여성,대전,음식,모바일,신규,10754,431,46,675292,168,1859,56.9
2024-11-15,KakaoTalk,캠페인_R,35-44,여성,서울,패션,모바일,재방문,27127,768,45,591629,146,2564,27.5
2024-11-15,Instagram,캠페인_G,55+,남성,인천,자동차,모바일,신규,49423,1457,131,240391,66,4670,40.6
2024-11-15,TikTok,캠페인_A,45-54,남성,서울,뷰티,PC,재방문,47163,1760,32,936015,15,3057,81.3
2024-11-15,YouTube,캠페인_K,18-24,남성,광주,육아,모바일,신규,37929,949,60,194422,170,2487,28.6
2024-11-16,KakaoTalk,캠페인_R,35-44,여성,경기,뷰티,PC,재방문,3469,137,13,951280,235,392,75.7
2024-11-16,KakaoTalk,캠페인_A,45-54,여성,서울,뷰티,모바일,재방문,49416,941,47,295232,14,1531,38.7
2024-11-16,KakaoTalk,캠페인_P,25-34,남성,부산,재테크,모바일,재방문,19058,1012,99,701416,141,1758,51.9
2024-11-16,Facebook,캠페인_A,25-34,여성,인천,반려동물,모바일,신규,23581,1294,152,787868,197,2088,83.8
2024-11-16,TikTok,캠페인_N,25-34,여성,대전,여행,모바일,신규,44899,832,90,202897,120,3179,80.0
2024-11-16,KakaoTalk,캠페인_G,25-34,남성,부산,뷰티,모바일,신규,17726,430,47,667422,284,664,22.2
2024-11-16,Instagram,캠페인_B,35-44,남성,제주,음식,모바일,신규,36344,364,5,196831,262,1256,48.8
2024-11-16,YouTube,캠페인_H,55+,여성,경기,육아,PC,재방문,27274,778,66,992239,10,1438,26.3
2024-11-17,YouTube,캠페인_J,18-24,여성,부산,반려동물,모바일,신규,39375,1130,111,459643,84,3114,24.3
2024-11-17,TikTok,캠페인_S,35-44,여성,대전,반려동물,모바일,신규,27263,1510,109,559175,155,2538,74.0
2024-11-17,KakaoTalk,캠페인_R,18-24,여성,인천,재테크,모바일,신규,48778,1111,117,743733,166,4503,26.7
2024-11-18,YouTube,캠페인_L,18-24,남성,부산,육아,모바일,신규,24479,678,29,796395,62,2909,65.6
2024-11-18,Facebook,캠페인_C,25-34,남성,서울,자동차,모바일,재방문,49519,676,35,182064,164,994,84.2
2024-11-18,Instagram,캠페인_S,45-54,여성,대전,뷰티,PC,신규,21177,250,7,824315,77,377,64.7
2024-11-18,TikTok,캠페인_D,55+,여성,광주,음식,모바일,재방문,19771,501,30,191968,137,1291,44.2
2024-11-18,Facebook,캠페인_F,25-34,남성,제주,육아,모바일,신규,6606,335,39,726655,209,404,64.5
2024-11-18,YouTube,캠페인_C,18-24,여성,제주,운동/헬스,모바일,재방문,3036,179,10,65569,85,370,20.5
2024-11-18,Naver,캠페인_N,45-54,남성,광주,자동차,모바일,신규,43035,2522,301,788066,68,3556,22.9
2024-11-19,KakaoTalk,캠페인_F,45-54,여성,부산,재테크,PC,신규,18559,656,16,668294,230,2567,24.6
2024-11-19,TikTok,캠페인_K,45-54,남성,경기,패션,모바일,신규,14543,742,16,706238,21,2373,58.5
2024-11-19,YouTube,캠페인_G,18-24,여성,광주,반려동물,모바일,신규,38764,728,9,763497,290,2591,55.5
2024-11-19,KakaoTalk,캠페인_N,45-54,남성,대구,자동차,모바일,신규,35406,992,115,404842,159,2365,74.1
2024-11-19,TikTok,캠페인_L,35-44,여성,부산,재테크,모바일,재방문,21406,822,88,384206,237,944,54.8
2024-11-19,YouTube,캠페인_T,45-54,남성,대구,음식,모바일,재방문,22751,1123,113,595177,245,1328,28.2
2024-11-20,Facebook,캠페인_D,18-24,여성,광주,자동차,PC,재방문,15146,593,20,525934,230,621,40.7
2024-11-20,YouTube,캠페인_C,55+,여성,광주,패션,PC,신규,39550,1518,111,166496,201,6670,69.9
2024-11-20,TikTok,캠페인_O,45-54,여성,대구,자동차,모바일,재방문,36853,733,12,716493,62,2730,70.7
2024-11-20,Naver,캠페인_B,35-44,남성,서울,육아,모바일,재방문,21893,342,32,446637,186,816,51.9
2024-11-21,KakaoTalk,캠페인_K,35-44,여성,광주,반려동물,PC,신규,16731,359,13,746434,215,1547,57.8
2024-11-21,KakaoTalk,캠페인_J,35-44,여성,대구,여행,모바일,재방문,2030,83,5,933000,286,280,68.4
2024-11-21,YouTube,캠페인_D,18-24,여성,대전,게임,모바일,재방문,7564,312,35,390513,129,782,57.2
2024-11-21,Facebook,캠페인_G,55+,여성,인천,자동차,모바일,재방문,19044,837,81,598071,222,2742,75.5
2024-11-21,Instagram,캠페인_F,45-54,남성,광주,반려동물,모바일,재방문,18293,364,16,23159,126,561,78.6
2024-11-21,Facebook,캠페인_L,25-34,남성,대전,음식,모바일,재방문,8817,133,9,770827,119,317,35.2
2024-11-22,KakaoTalk,캠페인_M,35-44,남성,부산,패션,PC,재방문,13442,493,58,544757,36,1864,44.5
2024-11-22,TikTok,캠페인_J,45-54,남성,제주,재테크,모바일,재방문,24322,1080,29,211340,113,3793,74.8
2024-11-22,TikTok,캠페인_Q,18-24,남성,부산,뷰티,모바일,신규,27827,1500,150,174489,190,3244,60.9
2024-11-22,YouTube,캠페인_P,25-34,남성,인천,재테크,모바일,신규,750,10,0,603990,81,37,21.7
2024-11-23,Instagram,캠페인_P,55+,여성,광주,뷰티,모바일,재방문,42566,1813,83,192004,163,4311,49.6
2024-11-23,KakaoTalk,캠페인_H,25-34,여성,경기,반려동물,모바일,신규,2366,139,16,237396,127,163,37.9
2024-11-23,YouTube,캠페인_T,45-54,여성,대구,운동/헬스,PC,재방문,23784,741,79,99935,253,3170,27.2
2024-11-23,YouTube,캠페인_F,25-34,남성,서울,자동차,모바일,재방문,5372,150,16,195721,164,433,23.3
2024-11-24,Facebook,캠페인_K,45-54,여성,부산,여행,PC,재방문,27493,406,17,626033,73,1771,35.9
2024-11-24,KakaoTalk,캠페인_B,25-34,여성,경기,육아,PC,신규,10811,595,46,456204,135,2556,57.4
2024-11-24,TikTok,캠페인_S,45-54,여성,경기,운동/헬스,모바일,재방문,443,5,0,226426,242,19,32.1
2024-11-25,KakaoTalk,캠페인_N,25-34,남성,대전,재테크,PC,재방문,11832,576,8,584940,262,1244,54.4
2024-11-25,Facebook,캠페인_J,45-54,남성,제주,게임,모바일,신규,42854,275,16,591809,55,568,73.1
2024-11-25,Instagram,캠페인_R,35-44,남성,인천,육아,모바일,재방문,5320,292,22,530601,207,1095,31.0
2024-11-25,Instagram,캠페인_C,25-34,여성,인천,뷰티,태블릿,재방문,27899,1460,139,923947,84,4985,72.4
2024-11-25,Naver,캠페인_G,45-54,남성,인천,여행,모바일,재방문,24018,1167,31,386025,230,1764,33.9
2024-11-26,Facebook,캠페인_J,35-44,남성,부산,게임,PC,재방문,18490,93,7,669282,26,385,62.1
2024-11-26,Naver,캠페인_K,35-44,남성,대구,육아,모바일,재방문,30543,698,38,826196,195,2999,64.4
2024-11-26,Facebook,캠페인_P,55+,여성,인천,운동/헬스,PC,신규,8363,354,29,409575,46,1591,23.8
2024-11-27,TikTok,캠페인_G,55+,남성,광주,패션,모바일,재방문,9922,285,30,693502,179,449,47.4
2024-11-27,YouTube,캠페인_J,35-44,여성,광주,재테크,모바일,신규,4085,91,0,865215,55,302,27.3
2024-11-27,YouTube,캠페인_M,25-34,여성,서울,음식,모바일,재방문,18122,1066,46,942768,55,4405,45.6
2024-11-27,Naver,캠페인_H,18-24,여성,인천,자동차,모바일,신규,20507,863,8,491542,60,1591,31.2
2024-11-27,Facebook,캠페인_T,25-34,여성,대전,육아,모바일,재방문,45288,2324,219,20565,148,3915,37.8
2024-11-28,Naver,캠페인_J,45-54,여성,부산,여행,태블릿,재방문,29807,554,22,353879,39,1443,70.1
2024-11-28,KakaoTalk,캠페인_C,45-54,남성,인천,음식,모바일,재방문,46185,1742,115,716925,204,5175,29.4
2024-11-28,Instagram,캠페인_B,45-54,남성,경기,자동차,PC,재방문,34224,554,64,910806,112,1940,54.9
2024-11-28,KakaoTalk,캠페인_Q,35-44,여성,부산,운동/헬스,모바일,재방문,31926,1690,46,399545,31,1990,47.5
2024-11-28,TikTok,캠페인_A,25-34,여성,부산,육아,모바일,재방문,29605,1669,108,494090,86,6578,29.0
2024-11-28,YouTube,캠페인_K,25-34,남성,서울,음식,모바일,신규,12852,123,12,150142,41,284,65.7
2024-11-28,TikTok,캠페인_E,25-34,남성,제주,음식,모바일,재방문,9170,335,3,799626,248,651,61.9
2024-11-29,Instagram,캠페인_T,55+,여성,대구,재테크,PC,재방문,12292,266,27,74502,19,386,54.9
2024-11-29,Facebook,캠페인_K,35-44,여성,대전,자동차,모바일,재방문,27731,1544,84,600499,273,5443,39.0
2024-11-29,Facebook,캠페인_B,45-54,여성,부산,운동/헬스,모바일,재방문,35557,694,37,306979,101,2518,53.1
2024-11-29,Naver,캠페인_A,18-24,여성,광주,운동/헬스,모바일,신규,33137,997,75,389583,278,3419,67.1
2024-11-30,TikTok,캠페인_C,18-24,남성,대전,운동/헬스,PC,신규,17985,248,10,128881,216,580,71.1
2024-11-30,Naver,캠페인_J,55+,여성,대구,자동차,PC,신규,12998,120,3,420700,200,183,68.7
2024-12-01,TikTok,캠페인_P,55+,남성,서울,패션,모바일,재방문,18828,216,11,784477,128,337,40.3
2024-12-01,Naver,캠페인_G,45-54,여성,제주,육아,PC,재방문,27306,439,6,51426,220,1918,81.4
2024-12-01,Facebook,캠페인_R,55+,남성,광주,뷰티,PC,신규,43331,1853,210,707374,146,7674,56.2
2024-12-01,Facebook,캠페인_E,45-54,여성,제주,재테크,PC,재방문,39935,1810,150,222394,175,6364,27.4
2024-12-01,Instagram,캠페인_P,45-54,여성,경기,반려동물,모바일,재방문,23413,999,14,232459,146,1930,80.9
2024-12-01,TikTok,캠페인_N,45-54,여성,대구,뷰티,모바일,신규,21416,1162,40,352164,53,1855,25.1
2024-12-02,KakaoTalk,캠페인_S,18-24,여성,대구,여행,모바일,재방문,3507,169,3,116262,10,174,56.5
2024-12-02,Naver,캠페인_Q,35-44,남성,대구,운동/헬스,PC,재방문,38132,435,5,737162,239,489,38.7
2024-12-02,TikTok,캠페인_M,18-24,남성,부산,육아,PC,재방문,32975,398,42,406641,97,1600,59.0
2024-12-02,YouTube,캠페인_P,55+,남성,대구,운동/헬스,태블릿,재방문,25380,449,43,82355,263,963,30.6
2024-12-02,Facebook,캠페인_L,55+,남성,대구,육아,PC,재방문,38792,2312,153,896158,98,5259,80.2
2024-12-03,Naver,캠페인_P,18-24,여성,대구,게임,모바일,재방문,31704,1336,96,686595,287,5166,74.8
2024-12-03,Facebook,캠페인_Q,55+,남성,서울,재테크,모바일,재방문,11685,67,4,413026,143,71,39.9
2024-12-03,KakaoTalk,캠페인_D,55+,남성,광주,뷰티,PC,신규,36716,516,30,734720,288,669,67.7
2024-12-03,Naver,캠페인_D,18-24,여성,인천,운동/헬스,모바일,재방문,29546,754,59,529524,76,1707,31.7
2024-12-03,Facebook,캠페인_S,35-44,여성,대구,음식,모바일,재방문,36125,425,16,27124,85,1863,63.6
2024-12-04,Instagram,캠페인_E,35-44,여성,경기,육아,태블릿,신규,39463,2308,193,59674,32,5720,26.2
2024-12-04,Naver,캠페인_K,25-34,여성,광주,여행,모바일,재방문,33220,739,78,728287,238,1711,62.4
2024-12-04,TikTok,캠페인_C,55+,여성,대전,재테크,모바일,재방문,15878,418,24,168020,165,647,61.1
2024-12-04,TikTok,캠페인_N,45-54,남성,광주,재테크,모바일,신규,16008,148,10,21878,78,659,68.4
2024-12-04,Facebook,캠페인_L,35-44,여성,부산,재테크,모바일,재방문,33620,1863,84,30575,25,7020,28.1
2024-12-04,KakaoTalk,캠페인_D,45-54,남성,인천,뷰티,모바일,신규,25774,155,5,501106,240,626,30.6
2024-12-04,YouTube,캠페인_S,25-34,남성,부산,재테크,PC,재방문,2518,81,8,352256,188,347,81.0
2024-12-05,Instagram,캠페인_K,18-24,남성,대구,뷰티,PC,재방문,6878,195,3,593537,244,602,67.3
2024-12-05,Facebook,캠페인_Q,35-44,남성,제주,음식,모바일,신규,25640,511,50,94226,190,2278,62.6
2024-12-05,Facebook,캠페인_P,25-34,남성,경기,게임,PC,재방문,22067,388,11,384296,125,1683,57.0
2024-12-06,Facebook,캠페인_L,18-24,남성,제주,육아,PC,재방문,17533,1016,21,907862,190,4245,20.6
2024-12-06,KakaoTalk,캠페인_H,25-34,여성,광주,여행,태블릿,신규,10829,97,4,901828,261,306,71.9
2024-12-06,TikTok,캠페인_L,55+,남성,제주,반려동물,PC,신규,16588,98,11,92579,86,424,20.8
2024-12-07,KakaoTalk,캠페인_H,25-34,남성,제주,게임,태블릿,재방문,30503,1264,45,815936,150,4334,31.5
2024-12-07,TikTok,캠페인_G,18-24,여성,부산,게임,모바일,신규,8524,463,40,464409,249,986,83.3
2024-12-07,Facebook,캠페인_Q,45-54,여성,대전,재테크,모바일,신규,18852,705,54,53079,162,2040,28.4
2024-12-07,YouTube,캠페인_O,55+,여성,광주,뷰티,태블릿,재방문,26831,504,37,53126,141,1898,48.3
2024-12-09,Facebook,캠페인_E,35-44,여성,인천,여행,모바일,신규,25496,1314,140,43144,101,1402,31.8
2024-12-09,TikTok,캠페인_O,18-24,여성,대구,여행,모바일,재방문,32868,987,95,565555,206,1554,62.0
2024-12-09,YouTube,캠페인_D,55+,남성,광주,게임,모바일,신규,10785,429,27,735539,46,1327,75.6
2024-12-09,TikTok,캠페인_A,25-34,남성,부산,운동/헬스,모바일,재방문,46995,254,4,533832,29,521,49.5
2024-12-09,Facebook,캠페인_K,45-54,여성,제주,뷰티,모바일,재방문,12510,695,66,217523,227,2710,62.0
2024-12-09,TikTok,캠페인_A,45-54,남성,서울,여행,PC,재방문,31514,1110,39,731824,178,3927,67.7
2024-12-09,Instagram,캠페인_O,45-54,여성,광주,육아,모바일,재방문,45993,412,10,67223,193,1401,49.3
2024-12-10,KakaoTalk,캠페인_H,35-44,남성,대구,뷰티,모바일,신규,41113,763,15,177343,163,2438,74.2
2024-12-10,Naver,캠페인_A,18-24,여성,제주,운동/헬스,PC,재방문,13503,315,22,274705,67,1258,28.4
2024-12-10,TikTok,캠페인_M,18-24,여성,대구,게임,모바일,재방문,39261,258,26,233831,113,851,46.9
2024-12-10,Naver,캠페인_E,45-54,남성,경기,육아,PC,재방문,6092,36,0,663690,49,94,62.7
2024-12-10,KakaoTalk,캠페인_Q,45-54,남성,제주,패션,PC,신규,11941,315,24,563101,289,1137,41.3
2024-12-10,TikTok,캠페인_A,45-54,남성,경기,운동/헬스,모바일,재방문,18483,753,89,319515,253,2057,67.3
2024-12-10,YouTube,캠페인_L,18-24,여성,대구,뷰티,PC,신규,2234,31,2,574729,89,102,67.2
2024-12-11,KakaoTalk,캠페인_P,35-44,남성,서울,육아,모바일,신규,22462,1144,130,184288,257,4802,75.0
2024-12-11,YouTube,캠페인_H,55+,여성,경기,운동/헬스,PC,재방문,21365,550,26,280339,87,1313,51.9
2024-12-11,Naver,캠페인_Q,18-24,여성,서울,운동/헬스,모바일,신규,24427,691,44,263036,228,803,35.4
2024-12-11,TikTok,캠페인_G,35-44,남성,경기,게임,모바일,신규,15784,613,73,25976,279,2397,72.5
2024-12-11,YouTube,캠페인_S,45-54,여성,대전,게임,모바일,재방문,21185,1052,50,148004,7,2947,26.1
2024-12-12,TikTok,캠페인_H,55+,여성,광주,음식,모바일,재방문,32571,1194,127,571197,26,5099,56.7
2024-12-12,Naver,캠페인_H,55+,남성,경기,재테크,모바일,재방문,47671,1964,34,546586,201,3043,66.6
2024-12-12,KakaoTalk,캠페인_M,18-24,남성,부산,게임,모바일,신규,47616,954,66,697509,5,1457,60.6
2024-12-12,Instagram,캠페인_D,25-34,여성,부산,자동차,모바일,재방문,1663,42,2,678867,287,168,57.0
2024-12-13,Instagram,캠페인_B,18-24,남성,경기,반려동물,모바일,재방문,497,25,0,305077,250,63,81.3
2024-12-13,Instagram,캠페인_B,45-54,남성,서울,운동/헬스,PC,신규,28341,823,17,33632,200,1237,32.4
2024-12-14,Facebook,캠페인_H,45-54,남성,부산,반려동물,PC,재방문,48962,2267,257,528554,13,7363,20.2
2024-12-14,Facebook,캠페인_R,35-44,여성,경기,패션,PC,재방문,48598,2612,165,245792,283,7243,45.6
2024-12-14,Instagram,캠페인_L,18-24,여성,제주,뷰티,모바일,신규,20592,1090,127,112376,91,1402,77.6
2024-12-14,Facebook,캠페인_M,25-34,여성,인천,뷰티,모바일,재방문,22914,1130,77,853597,215,1810,44.1
2024-12-14,Instagram,캠페인_H,45-54,남성,대구,운동/헬스,PC,재방문,37621,1048,47,152828,213,1967,23.9
2024-12-15,TikTok,캠페인_F,25-34,남성,대구,반려동물,모바일,재방문,43138,2334,176,217580,164,3787,67.0
2024-12-15,Facebook,캠페인_O,35-44,남성,서울,패션,PC,재방문,18630,227,6,918809,270,649,23.1
2024-12-15,YouTube,캠페인_D,35-44,여성,광주,게임,모바일,재방문,23545,569,41,904016,25,851,59.1
2024-12-16,YouTube,캠페인_F,45-54,여성,서울,자동차,모바일,신규,5338,202,14,944612,285,836,72.0
2024-12-16,YouTube,캠페인_Q,45-54,여성,제주,운동/헬스,모바일,신규,26847,946,53,431545,267,1355,25.5
2024-12-16,KakaoTalk,캠페인_S,45-54,남성,서울,운동/헬스,모바일,재방문,4971,54,3,552757,156,136,73.1
2024-12-16,Naver,캠페인_T,55+,여성,경기,운동/헬스,PC,재방문,25476,1299,83,231444,191,3558,41.4
2024-12-16,Instagram,캠페인_F,45-54,여성,대구,게임,모바일,재방문,28559,1132,108,645337,295,2999,38.1
2024-12-16,Facebook,캠페인_S,35-44,남성,서울,운동/헬스,모바일,신규,21926,386,45,231939,95,1692,71.4
2024-12-17,Instagram,캠페인_O,35-44,여성,대구,육아,모바일,재방문,29134,1043,13,326231,188,2886,62.8
2024-12-17,TikTok,캠페인_B,25-34,여성,인천,게임,태블릿,재방문,48320,1834,213,444800,158,7579,79.7
2024-12-17,KakaoTalk,캠페인_O,25-34,남성,대구,자동차,모바일,신규,4246,232,3,385231,102,999,29.8
2024-12-17,YouTube,캠페인_H,35-44,남성,대전,음식,모바일,재방문,23369,263,13,72690,42,787,22.1
2024-12-18,Facebook,캠페인_F,55+,남성,부산,재테크,모바일,신규,26185,542,36,649875,211,562,27.8
2024-12-18,Facebook,캠페인_N,35-44,여성,인천,반려동물,모바일,재방문,21071,1085,39,455873,90,4378,67.7
2024-12-18,TikTok,캠페인_B,25-34,여성,부산,육아,모바일,신규,7806,398,20,986006,90,486,38.2
2024-12-18,Naver,캠페인_R,45-54,여성,제주,음식,태블릿,재방문,9041,348,30,435301,156,1283,73.6
2024-12-18,Facebook,캠페인_D,18-24,여성,경기,패션,모바일,신규,44406,2555,87,298900,294,4571,59.6
2024-12-19,Naver,캠페인_K,55+,여성,경기,반려동물,모바일,신규,47770,2600,204,545691,279,3382,56.6
